age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
24.00,1,2.00,7.00,2.00,2.00,2.00,2.00,7.00,3.00,115.00,1.00,999.00,0.00,1.00,2.00
49.00,2,1.00,2.00,2.00,1.00,1.00,2.00,5.00,1.00,16.00,1.00,999.00,0.00,1.00,2.00
45.00,8,3.00,4.00,2.00,1.00,1.00,1.00,7.00,3.00,230.00,3.00,999.00,0.00,1.00,2.00
58.00,3,1.00,2.00,3.00,2.00,2.00,2.00,5.00,2.00,437.00,2.00,999.00,0.00,1.00,2.00
30.00,1,2.00,6.00,2.00,1.00,2.00,2.00,5.00,1.00,251.00,1.00,999.00,0.00,1.00,2.00
39.00,2,1.00,2.00,2.00,1.00,2.00,2.00,6.00,1.00,78.00,2.00,999.00,0.00,1.00,2.00
59.00,6,1.00,6.00,2.00,1.00,2.00,1.00,5.00,1.00,8.00,7.00,6.00,1.00,3.00,2.00
39.00,2,1.00,2.00,3.00,2.00,2.00,2.00,5.00,5.00,302.00,1.00,999.00,0.00,1.00,2.00
48.00,1,1.00,1.00,2.00,1.00,2.00,1.00,8.00,3.00,360.00,2.00,999.00,0.00,1.00,2.00
52.00,6,1.00,4.00,2.00,2.00,2.00,2.00,6.00,4.00,48.00,2.00,999.00,0.00,1.00,2.00
60.00,2,1.00,4.00,2.00,2.00,1.00,2.00,6.00,3.00,16.00,8.00,999.00,0.00,1.00,2.00
37.00,2,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,148.00,1.00,999.00,2.00,2.00,1.00
33.00,2,2.00,2.00,2.00,1.00,2.00,2.00,4.00,3.00,220.00,1.00,999.00,0.00,1.00,2.00
26.00,10,2.00,5.00,2.00,1.00,2.00,1.00,7.00,3.00,173.00,2.00,999.00,0.00,1.00,2.00
38.00,11,2.00,4.00,2.00,1.00,2.00,1.00,8.00,1.00,76.00,2.00,999.00,0.00,1.00,1.00
32.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,159.00,1.00,999.00,0.00,1.00,2.00
43.00,7,3.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,1529.00,1.00,999.00,1.00,2.00,2.00
48.00,8,1.00,4.00,3.00,1.00,1.00,1.00,8.00,4.00,101.00,1.00,999.00,0.00,1.00,2.00
51.00,5,1.00,2.00,2.00,2.00,2.00,1.00,7.00,3.00,175.00,1.00,999.00,0.00,1.00,2.00
52.00,10,1.00,5.00,2.00,1.00,2.00,2.00,5.00,3.00,133.00,2.00,999.00,0.00,1.00,2.00
31.00,9,2.00,2.00,2.00,1.00,1.00,1.00,4.00,5.00,183.00,1.00,6.00,2.00,3.00,1.00
44.00,8,1.00,4.00,2.00,3.00,3.00,2.00,5.00,2.00,158.00,1.00,999.00,0.00,1.00,2.00
44.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,3.00,37.00,2.00,999.00,0.00,1.00,2.00
43.00,8,1.00,7.00,3.00,1.00,1.00,1.00,7.00,1.00,76.00,5.00,999.00,0.00,1.00,2.00
27.00,2,2.00,7.00,2.00,1.00,2.00,2.00,5.00,5.00,195.00,4.00,999.00,0.00,1.00,2.00
33.00,2,2.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,26.00,10.00,999.00,0.00,1.00,2.00
50.00,8,1.00,3.00,3.00,1.00,2.00,2.00,5.00,3.00,507.00,1.00,999.00,0.00,1.00,1.00
36.00,10,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,65.00,1.00,999.00,0.00,1.00,2.00
26.00,10,3.00,5.00,2.00,1.00,2.00,1.00,7.00,2.00,348.00,1.00,999.00,0.00,1.00,2.00
31.00,2,2.00,2.00,2.00,1.00,2.00,1.00,6.00,2.00,282.00,2.00,13.00,1.00,3.00,1.00
51.00,1,1.00,3.00,3.00,2.00,2.00,1.00,7.00,3.00,227.00,1.00,999.00,0.00,1.00,2.00
55.00,5,1.00,2.00,2.00,1.00,2.00,2.00,6.00,1.00,303.00,5.00,999.00,0.00,1.00,2.00
28.00,8,2.00,4.00,2.00,1.00,2.00,2.00,5.00,5.00,207.00,1.00,999.00,0.00,1.00,2.00
48.00,8,1.00,4.00,2.00,2.00,2.00,2.00,5.00,3.00,17.00,18.00,999.00,0.00,1.00,2.00
40.00,10,1.00,5.00,2.00,1.00,2.00,2.00,10.00,2.00,10.00,1.00,999.00,0.00,1.00,2.00
44.00,2,1.00,2.00,3.00,1.00,2.00,1.00,8.00,3.00,641.00,2.00,999.00,0.00,1.00,1.00
62.00,10,1.00,6.00,2.00,1.00,2.00,1.00,4.00,5.00,215.00,2.00,999.00,1.00,2.00,2.00
55.00,2,3.00,2.00,2.00,2.00,2.00,2.00,6.00,2.00,143.00,2.00,999.00,0.00,1.00,2.00
35.00,2,2.00,2.00,2.00,1.00,2.00,2.00,5.00,2.00,227.00,3.00,999.00,0.00,1.00,2.00
59.00,7,1.00,5.00,2.00,1.00,2.00,1.00,4.00,1.00,61.00,2.00,999.00,0.00,1.00,2.00
43.00,11,1.00,1.00,2.00,1.00,2.00,2.00,5.00,4.00,305.00,2.00,999.00,0.00,1.00,2.00
65.00,6,1.00,3.00,2.00,1.00,2.00,1.00,10.00,3.00,258.00,1.00,3.00,3.00,3.00,1.00
37.00,1,1.00,3.00,3.00,2.00,2.00,1.00,7.00,4.00,166.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,1.00,2.00,1.00,11.00,1.00,183.00,1.00,999.00,0.00,1.00,2.00
31.00,3,3.00,3.00,2.00,2.00,2.00,1.00,11.00,2.00,152.00,2.00,999.00,0.00,1.00,2.00
40.00,1,1.00,5.00,3.00,2.00,2.00,2.00,6.00,5.00,554.00,2.00,999.00,0.00,1.00,1.00
31.00,2,2.00,4.00,2.00,1.00,2.00,2.00,5.00,4.00,177.00,2.00,999.00,0.00,1.00,2.00
43.00,11,1.00,5.00,2.00,2.00,2.00,2.00,6.00,2.00,41.00,5.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,1.00,171.00,4.00,999.00,0.00,1.00,2.00
28.00,9,2.00,6.00,2.00,1.00,2.00,1.00,12.00,3.00,102.00,2.00,999.00,0.00,1.00,2.00
24.00,3,2.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,196.00,2.00,999.00,0.00,1.00,2.00
75.00,4,3.00,3.00,2.00,2.00,2.00,2.00,11.00,1.00,135.00,8.00,3.00,1.00,3.00,2.00
28.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,2.00,82.00,4.00,999.00,0.00,1.00,2.00
55.00,4,1.00,5.00,2.00,1.00,1.00,2.00,5.00,5.00,85.00,1.00,999.00,0.00,1.00,2.00
51.00,8,2.00,4.00,3.00,2.00,2.00,2.00,6.00,1.00,329.00,3.00,999.00,0.00,1.00,2.00
29.00,2,3.00,5.00,2.00,1.00,2.00,2.00,6.00,2.00,860.00,1.00,999.00,0.00,1.00,2.00
31.00,2,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,64.00,6.00,999.00,0.00,1.00,2.00
34.00,2,1.00,2.00,2.00,1.00,2.00,1.00,9.00,3.00,691.00,2.00,999.00,0.00,1.00,2.00
25.00,8,1.00,4.00,2.00,2.00,2.00,1.00,7.00,2.00,329.00,4.00,999.00,0.00,1.00,2.00
55.00,10,1.00,5.00,2.00,2.00,2.00,1.00,10.00,2.00,285.00,1.00,999.00,0.00,1.00,2.00
29.00,10,1.00,2.00,2.00,1.00,2.00,2.00,5.00,3.00,1118.00,2.00,999.00,0.00,1.00,2.00
42.00,8,1.00,4.00,3.00,1.00,1.00,2.00,5.00,2.00,220.00,6.00,999.00,0.00,1.00,2.00
71.00,6,2.00,2.00,2.00,2.00,2.00,2.00,10.00,2.00,60.00,1.00,999.00,0.00,1.00,2.00
34.00,10,1.00,5.00,3.00,1.00,2.00,2.00,5.00,3.00,109.00,1.00,999.00,0.00,1.00,2.00
26.00,2,1.00,4.00,2.00,1.00,1.00,2.00,5.00,5.00,2462.00,1.00,999.00,0.00,1.00,2.00
58.00,6,1.00,4.00,2.00,1.00,2.00,2.00,5.00,2.00,104.00,2.00,999.00,0.00,1.00,2.00
55.00,5,1.00,2.00,2.00,2.00,2.00,1.00,8.00,5.00,72.00,1.00,999.00,1.00,2.00,2.00
32.00,8,2.00,2.00,2.00,3.00,3.00,2.00,5.00,4.00,93.00,1.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,1.00,2.00,1.00,5.00,2.00,359.00,2.00,999.00,0.00,1.00,2.00
41.00,8,3.00,4.00,2.00,1.00,2.00,1.00,7.00,2.00,249.00,3.00,999.00,0.00,1.00,2.00
32.00,10,3.00,5.00,2.00,1.00,2.00,2.00,5.00,5.00,76.00,17.00,999.00,0.00,1.00,2.00
42.00,1,3.00,3.00,2.00,1.00,2.00,1.00,5.00,1.00,119.00,4.00,999.00,0.00,1.00,2.00
28.00,10,2.00,5.00,2.00,2.00,2.00,2.00,6.00,4.00,508.00,2.00,999.00,0.00,1.00,1.00
58.00,6,1.00,2.00,2.00,1.00,2.00,1.00,11.00,2.00,90.00,1.00,999.00,0.00,1.00,2.00
33.00,10,4.00,5.00,3.00,1.00,2.00,2.00,5.00,5.00,378.00,1.00,999.00,0.00,1.00,2.00
52.00,1,3.00,1.00,2.00,2.00,2.00,1.00,7.00,3.00,630.00,4.00,999.00,0.00,1.00,2.00
51.00,11,3.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,286.00,6.00,999.00,1.00,2.00,2.00
25.00,10,1.00,2.00,2.00,2.00,2.00,1.00,7.00,4.00,68.00,1.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,4.00,1.00,81.00,4.00,999.00,0.00,1.00,2.00
35.00,5,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,284.00,1.00,999.00,0.00,1.00,2.00
33.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,370.00,2.00,999.00,0.00,1.00,2.00
43.00,8,1.00,4.00,2.00,1.00,1.00,2.00,7.00,1.00,118.00,8.00,999.00,0.00,1.00,2.00
33.00,10,2.00,5.00,2.00,1.00,2.00,1.00,8.00,3.00,290.00,1.00,999.00,0.00,1.00,2.00
24.00,1,2.00,1.00,2.00,2.00,1.00,1.00,7.00,1.00,237.00,1.00,999.00,0.00,1.00,2.00
25.00,9,2.00,4.00,2.00,1.00,2.00,1.00,5.00,1.00,15.00,8.00,999.00,0.00,1.00,2.00
30.00,8,1.00,6.00,2.00,2.00,2.00,2.00,5.00,3.00,133.00,2.00,999.00,0.00,1.00,2.00
39.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,2.00,484.00,2.00,999.00,0.00,1.00,2.00
36.00,2,1.00,4.00,2.00,2.00,2.00,2.00,5.00,4.00,90.00,2.00,999.00,0.00,1.00,2.00
30.00,1,2.00,1.00,3.00,3.00,3.00,1.00,11.00,4.00,93.00,2.00,999.00,0.00,1.00,2.00
31.00,2,3.00,4.00,2.00,2.00,1.00,2.00,5.00,5.00,100.00,4.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,3.00,72.00,1.00,999.00,0.00,1.00,2.00
29.00,2,1.00,4.00,2.00,2.00,2.00,1.00,7.00,4.00,48.00,7.00,999.00,0.00,1.00,2.00
44.00,1,2.00,3.00,2.00,1.00,2.00,1.00,3.00,2.00,1530.00,2.00,999.00,0.00,1.00,1.00
37.00,1,2.00,1.00,3.00,2.00,2.00,2.00,6.00,2.00,338.00,7.00,999.00,0.00,1.00,2.00
35.00,5,1.00,2.00,3.00,2.00,1.00,1.00,8.00,4.00,137.00,2.00,999.00,0.00,1.00,2.00
50.00,2,1.00,4.00,2.00,2.00,1.00,2.00,6.00,5.00,219.00,1.00,999.00,0.00,1.00,2.00
36.00,1,1.00,1.00,2.00,1.00,2.00,1.00,11.00,5.00,63.00,2.00,999.00,0.00,1.00,2.00
25.00,2,2.00,2.00,2.00,2.00,2.00,1.00,6.00,2.00,417.00,1.00,999.00,0.00,1.00,1.00
30.00,11,1.00,4.00,2.00,2.00,1.00,1.00,11.00,2.00,155.00,1.00,999.00,0.00,1.00,2.00
36.00,8,1.00,2.00,2.00,1.00,2.00,1.00,11.00,3.00,86.00,3.00,999.00,0.00,1.00,2.00
48.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,2.00,268.00,1.00,3.00,3.00,3.00,1.00
40.00,1,2.00,3.00,2.00,2.00,2.00,1.00,5.00,2.00,218.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,4.00,2.00,1.00,1.00,2.00,4.00,3.00,186.00,4.00,999.00,0.00,1.00,2.00
43.00,8,2.00,4.00,3.00,1.00,2.00,2.00,5.00,3.00,902.00,5.00,999.00,0.00,1.00,2.00
29.00,8,2.00,4.00,2.00,1.00,2.00,2.00,5.00,4.00,430.00,1.00,999.00,0.00,1.00,2.00
32.00,8,1.00,4.00,2.00,2.00,2.00,1.00,5.00,2.00,863.00,4.00,1.00,2.00,3.00,1.00
42.00,1,1.00,3.00,3.00,2.00,1.00,2.00,5.00,3.00,367.00,3.00,999.00,0.00,1.00,2.00
42.00,3,1.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,148.00,1.00,999.00,0.00,1.00,2.00
31.00,2,2.00,4.00,2.00,1.00,1.00,1.00,8.00,4.00,101.00,1.00,999.00,0.00,1.00,2.00
31.00,1,2.00,3.00,2.00,1.00,2.00,1.00,11.00,4.00,222.00,4.00,999.00,0.00,1.00,2.00
31.00,8,2.00,4.00,3.00,2.00,2.00,1.00,5.00,5.00,182.00,2.00,999.00,2.00,2.00,2.00
27.00,1,2.00,1.00,2.00,1.00,2.00,1.00,7.00,1.00,60.00,2.00,999.00,0.00,1.00,2.00
45.00,1,3.00,1.00,3.00,2.00,2.00,1.00,11.00,1.00,220.00,4.00,999.00,1.00,2.00,2.00
29.00,1,1.00,4.00,2.00,2.00,2.00,1.00,11.00,3.00,854.00,2.00,999.00,0.00,1.00,2.00
41.00,3,1.00,2.00,2.00,1.00,2.00,2.00,5.00,3.00,1138.00,1.00,999.00,0.00,1.00,1.00
35.00,2,2.00,4.00,2.00,2.00,2.00,1.00,5.00,2.00,147.00,4.00,999.00,1.00,2.00,2.00
33.00,10,2.00,2.00,2.00,2.00,2.00,1.00,5.00,5.00,204.00,3.00,999.00,1.00,2.00,2.00
39.00,1,1.00,3.00,2.00,2.00,2.00,2.00,5.00,5.00,242.00,7.00,999.00,0.00,1.00,2.00
56.00,1,2.00,7.00,3.00,2.00,2.00,2.00,6.00,1.00,35.00,3.00,999.00,0.00,1.00,2.00
24.00,2,2.00,4.00,2.00,2.00,2.00,2.00,6.00,4.00,131.00,1.00,999.00,0.00,1.00,2.00
46.00,7,1.00,1.00,3.00,1.00,2.00,1.00,8.00,2.00,159.00,1.00,999.00,0.00,1.00,2.00
25.00,9,2.00,6.00,3.00,1.00,2.00,1.00,8.00,5.00,61.00,1.00,15.00,2.00,2.00,2.00
35.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,1.00,193.00,6.00,999.00,0.00,1.00,2.00
28.00,8,1.00,1.00,3.00,1.00,1.00,1.00,5.00,4.00,65.00,3.00,999.00,1.00,2.00,2.00
51.00,10,1.00,5.00,2.00,1.00,2.00,1.00,8.00,4.00,291.00,1.00,999.00,0.00,1.00,2.00
34.00,2,2.00,4.00,2.00,1.00,1.00,1.00,5.00,3.00,65.00,2.00,999.00,0.00,1.00,2.00
44.00,1,1.00,7.00,2.00,2.00,2.00,2.00,5.00,1.00,257.00,1.00,999.00,0.00,1.00,2.00
30.00,5,1.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,56.00,4.00,999.00,0.00,1.00,2.00
55.00,6,1.00,3.00,3.00,1.00,2.00,2.00,5.00,2.00,69.00,1.00,999.00,0.00,1.00,2.00
34.00,2,3.00,1.00,2.00,1.00,2.00,2.00,6.00,5.00,45.00,4.00,999.00,0.00,1.00,2.00
33.00,8,3.00,4.00,2.00,1.00,2.00,1.00,5.00,5.00,82.00,3.00,999.00,0.00,1.00,2.00
58.00,6,1.00,4.00,2.00,1.00,2.00,1.00,8.00,5.00,166.00,1.00,999.00,0.00,1.00,2.00
44.00,1,1.00,4.00,3.00,1.00,2.00,2.00,6.00,3.00,51.00,4.00,999.00,0.00,1.00,2.00
39.00,2,1.00,7.00,3.00,2.00,2.00,1.00,7.00,3.00,36.00,2.00,999.00,0.00,1.00,2.00
50.00,1,1.00,6.00,3.00,2.00,2.00,1.00,7.00,4.00,59.00,1.00,999.00,0.00,1.00,2.00
44.00,6,1.00,1.00,2.00,1.00,2.00,2.00,5.00,5.00,147.00,42.00,999.00,0.00,1.00,2.00
42.00,5,1.00,6.00,3.00,2.00,2.00,2.00,5.00,2.00,204.00,3.00,999.00,0.00,1.00,2.00
36.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,1.00,98.00,2.00,999.00,0.00,1.00,2.00
38.00,2,3.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,172.00,2.00,999.00,0.00,1.00,2.00
37.00,10,1.00,4.00,3.00,1.00,2.00,1.00,8.00,2.00,76.00,2.00,999.00,0.00,1.00,2.00
26.00,1,1.00,1.00,2.00,1.00,2.00,1.00,7.00,1.00,159.00,2.00,999.00,0.00,1.00,2.00
32.00,2,2.00,4.00,2.00,1.00,2.00,1.00,11.00,1.00,92.00,1.00,999.00,1.00,2.00,2.00
58.00,2,3.00,2.00,3.00,2.00,2.00,1.00,8.00,1.00,74.00,2.00,999.00,0.00,1.00,2.00
57.00,1,1.00,1.00,2.00,2.00,2.00,1.00,4.00,5.00,515.00,1.00,999.00,0.00,1.00,2.00
40.00,1,3.00,1.00,2.00,1.00,2.00,1.00,11.00,5.00,893.00,1.00,999.00,0.00,1.00,1.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,3.00,165.00,1.00,999.00,0.00,1.00,2.00
33.00,2,2.00,5.00,2.00,1.00,2.00,1.00,7.00,4.00,134.00,2.00,999.00,0.00,1.00,2.00
30.00,5,1.00,2.00,2.00,1.00,1.00,1.00,7.00,3.00,229.00,4.00,999.00,0.00,1.00,2.00
34.00,2,2.00,4.00,2.00,2.00,2.00,2.00,5.00,3.00,194.00,3.00,999.00,0.00,1.00,2.00
30.00,10,2.00,2.00,2.00,1.00,1.00,1.00,7.00,1.00,149.00,7.00,999.00,0.00,1.00,2.00
46.00,10,1.00,5.00,2.00,2.00,1.00,1.00,11.00,5.00,98.00,5.00,999.00,0.00,1.00,2.00
57.00,6,1.00,1.00,2.00,1.00,2.00,1.00,8.00,1.00,342.00,4.00,999.00,0.00,1.00,2.00
34.00,2,1.00,2.00,2.00,2.00,2.00,1.00,5.00,5.00,190.00,1.00,999.00,0.00,1.00,2.00
26.00,3,1.00,2.00,2.00,1.00,2.00,2.00,6.00,5.00,168.00,3.00,999.00,0.00,1.00,2.00
35.00,2,2.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,234.00,13.00,999.00,0.00,1.00,2.00
50.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,88.00,2.00,999.00,0.00,1.00,2.00
41.00,4,1.00,3.00,3.00,1.00,2.00,2.00,8.00,4.00,293.00,1.00,999.00,0.00,1.00,2.00
35.00,4,1.00,3.00,2.00,2.00,1.00,1.00,7.00,2.00,203.00,1.00,999.00,0.00,1.00,2.00
19.00,9,2.00,1.00,2.00,2.00,1.00,2.00,7.00,1.00,567.00,1.00,6.00,2.00,3.00,1.00
33.00,11,2.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,187.00,2.00,999.00,0.00,1.00,2.00
50.00,2,1.00,4.00,2.00,1.00,2.00,1.00,10.00,4.00,326.00,1.00,999.00,0.00,1.00,1.00
41.00,1,1.00,3.00,2.00,1.00,2.00,1.00,4.00,3.00,213.00,3.00,999.00,0.00,1.00,2.00
29.00,10,2.00,5.00,2.00,1.00,1.00,2.00,11.00,3.00,161.00,1.00,999.00,0.00,1.00,2.00
29.00,10,2.00,2.00,2.00,2.00,2.00,1.00,7.00,3.00,159.00,6.00,999.00,0.00,1.00,2.00
28.00,8,3.00,4.00,2.00,1.00,2.00,2.00,5.00,3.00,225.00,2.00,999.00,0.00,1.00,2.00
31.00,2,1.00,2.00,3.00,2.00,2.00,1.00,8.00,1.00,70.00,1.00,999.00,0.00,1.00,2.00
37.00,10,1.00,2.00,2.00,2.00,2.00,2.00,6.00,4.00,82.00,1.00,999.00,0.00,1.00,2.00
40.00,1,2.00,1.00,2.00,2.00,2.00,2.00,6.00,1.00,61.00,5.00,999.00,0.00,1.00,2.00
82.00,4,1.00,3.00,2.00,2.00,2.00,2.00,9.00,2.00,279.00,3.00,3.00,2.00,3.00,1.00
54.00,6,1.00,3.00,2.00,1.00,2.00,1.00,4.00,5.00,840.00,3.00,999.00,0.00,1.00,1.00
33.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,168.00,1.00,999.00,0.00,1.00,2.00
35.00,10,2.00,5.00,2.00,1.00,2.00,1.00,5.00,1.00,213.00,4.00,999.00,0.00,1.00,2.00
42.00,1,3.00,3.00,3.00,2.00,2.00,1.00,11.00,4.00,14.00,6.00,999.00,0.00,1.00,2.00
30.00,10,2.00,2.00,3.00,1.00,2.00,2.00,6.00,1.00,405.00,3.00,999.00,0.00,1.00,2.00
40.00,1,1.00,6.00,2.00,1.00,2.00,1.00,5.00,3.00,88.00,1.00,999.00,1.00,2.00,2.00
31.00,10,1.00,5.00,3.00,1.00,2.00,1.00,5.00,4.00,476.00,2.00,999.00,0.00,1.00,2.00
27.00,2,2.00,2.00,2.00,2.00,1.00,1.00,7.00,5.00,83.00,10.00,999.00,0.00,1.00,2.00
35.00,2,1.00,4.00,2.00,1.00,2.00,2.00,5.00,2.00,166.00,2.00,999.00,0.00,1.00,2.00
53.00,1,1.00,3.00,3.00,2.00,1.00,2.00,5.00,2.00,78.00,2.00,999.00,0.00,1.00,2.00
40.00,3,1.00,1.00,2.00,1.00,2.00,2.00,6.00,5.00,156.00,3.00,999.00,0.00,1.00,2.00
31.00,5,2.00,2.00,2.00,1.00,2.00,2.00,11.00,4.00,207.00,3.00,999.00,0.00,1.00,2.00
28.00,2,2.00,6.00,2.00,1.00,2.00,1.00,4.00,3.00,545.00,2.00,6.00,4.00,3.00,1.00
29.00,8,2.00,4.00,2.00,1.00,2.00,1.00,5.00,1.00,14.00,8.00,999.00,0.00,1.00,2.00
40.00,8,2.00,4.00,2.00,1.00,2.00,1.00,4.00,4.00,91.00,2.00,999.00,1.00,2.00,2.00
32.00,3,1.00,4.00,2.00,1.00,2.00,1.00,11.00,3.00,100.00,1.00,999.00,1.00,2.00,2.00
35.00,5,1.00,2.00,2.00,2.00,2.00,2.00,5.00,3.00,273.00,1.00,999.00,0.00,1.00,2.00
27.00,8,1.00,4.00,2.00,1.00,2.00,2.00,5.00,2.00,245.00,1.00,999.00,0.00,1.00,2.00
36.00,4,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,222.00,1.00,999.00,0.00,1.00,2.00
60.00,6,1.00,3.00,3.00,2.00,2.00,2.00,6.00,1.00,155.00,4.00,999.00,0.00,1.00,2.00
45.00,10,1.00,2.00,3.00,2.00,1.00,2.00,6.00,2.00,1336.00,4.00,999.00,0.00,1.00,1.00
44.00,2,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,465.00,1.00,999.00,0.00,1.00,2.00
49.00,4,1.00,3.00,3.00,2.00,2.00,2.00,5.00,3.00,328.00,1.00,999.00,0.00,1.00,2.00
25.00,11,2.00,5.00,2.00,1.00,2.00,1.00,4.00,3.00,97.00,1.00,999.00,0.00,1.00,2.00
26.00,8,2.00,4.00,2.00,1.00,2.00,2.00,7.00,5.00,200.00,3.00,999.00,0.00,1.00,2.00
35.00,10,1.00,2.00,2.00,1.00,2.00,1.00,4.00,1.00,20.00,4.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,1.00,68.00,1.00,999.00,0.00,1.00,2.00
47.00,7,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,28.00,13.00,999.00,0.00,1.00,2.00
30.00,10,2.00,5.00,2.00,1.00,2.00,1.00,8.00,4.00,151.00,1.00,999.00,0.00,1.00,2.00
41.00,10,1.00,5.00,2.00,2.00,2.00,1.00,8.00,2.00,1476.00,2.00,999.00,0.00,1.00,2.00
40.00,2,1.00,2.00,2.00,2.00,2.00,2.00,6.00,4.00,202.00,2.00,999.00,0.00,1.00,2.00
32.00,10,1.00,5.00,2.00,1.00,2.00,1.00,8.00,3.00,166.00,2.00,999.00,0.00,1.00,2.00
42.00,3,1.00,4.00,2.00,1.00,2.00,1.00,5.00,5.00,9.00,9.00,999.00,0.00,1.00,2.00
46.00,2,1.00,4.00,2.00,1.00,1.00,1.00,5.00,1.00,196.00,3.00,999.00,0.00,1.00,2.00
45.00,10,1.00,5.00,2.00,1.00,1.00,1.00,5.00,4.00,702.00,1.00,999.00,0.00,1.00,2.00
28.00,9,2.00,4.00,2.00,1.00,2.00,2.00,7.00,1.00,6.00,3.00,999.00,0.00,1.00,2.00
42.00,2,1.00,2.00,2.00,1.00,1.00,1.00,7.00,1.00,313.00,2.00,999.00,0.00,1.00,2.00
45.00,2,1.00,2.00,2.00,2.00,2.00,1.00,7.00,4.00,9.00,7.00,999.00,0.00,1.00,2.00
50.00,2,1.00,4.00,2.00,1.00,1.00,1.00,9.00,5.00,68.00,1.00,999.00,0.00,1.00,2.00
61.00,3,1.00,2.00,3.00,1.00,2.00,1.00,8.00,2.00,651.00,1.00,999.00,0.00,1.00,1.00
28.00,10,2.00,1.00,2.00,2.00,2.00,2.00,5.00,3.00,161.00,2.00,999.00,0.00,1.00,2.00
42.00,5,2.00,2.00,2.00,2.00,2.00,1.00,10.00,1.00,134.00,1.00,6.00,1.00,3.00,2.00
61.00,2,1.00,2.00,2.00,1.00,1.00,2.00,8.00,3.00,425.00,1.00,6.00,2.00,3.00,1.00
27.00,1,1.00,7.00,3.00,1.00,2.00,1.00,7.00,2.00,163.00,2.00,999.00,0.00,1.00,2.00
31.00,1,2.00,4.00,2.00,1.00,2.00,1.00,11.00,3.00,180.00,3.00,999.00,0.00,1.00,2.00
53.00,6,1.00,3.00,3.00,1.00,2.00,1.00,8.00,3.00,23.00,6.00,999.00,0.00,1.00,2.00
39.00,5,3.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,207.00,1.00,999.00,0.00,1.00,2.00
53.00,2,3.00,2.00,2.00,1.00,2.00,1.00,7.00,3.00,240.00,2.00,999.00,0.00,1.00,2.00
31.00,8,1.00,4.00,3.00,1.00,1.00,2.00,6.00,3.00,146.00,2.00,999.00,0.00,1.00,2.00
33.00,8,1.00,4.00,3.00,2.00,2.00,2.00,5.00,2.00,131.00,1.00,999.00,0.00,1.00,2.00
43.00,10,2.00,5.00,3.00,2.00,2.00,1.00,7.00,3.00,528.00,9.00,999.00,0.00,1.00,2.00
21.00,9,2.00,1.00,2.00,3.00,3.00,1.00,9.00,2.00,875.00,1.00,999.00,0.00,1.00,1.00
52.00,7,3.00,1.00,2.00,1.00,2.00,1.00,11.00,4.00,26.00,5.00,999.00,1.00,2.00,2.00
25.00,2,2.00,4.00,2.00,2.00,2.00,1.00,7.00,4.00,449.00,2.00,999.00,0.00,1.00,1.00
46.00,3,1.00,3.00,2.00,2.00,2.00,1.00,11.00,1.00,148.00,2.00,999.00,0.00,1.00,2.00
